0.003299,30.043
0.0023767,158.22
0.0011077,1197.7
0.096237,1321.9
0.0008644,1452.1
0.00066814,1678.4
0.18011,2643.7
0.00097028,2870.1
0.0036501,3767.3
0.37248,3965.6
0.0030857,4149.9
0.021054,5287.5
0.00073444,6609.4
0.00968,9253.1
0.0079334,10575
0.0059708,11897
0.0014021,13219
