0.0011322,98.492
0.28189,393.97
0.017387,787.94
0.3981,1181.9
0.0016453,1344.7
0.016212,1575.9
0.052986,1969.8
0.00077169,2088.4
0.080399,2363.8
0.026956,2757.8
0.014523,3151.8
0.0012851,3545.7
0.0031854,3939.7
0.00090385,5121.6
0.0017634,5909.5
0.0078926,6697.5
0.0019497,7091.5
0.0058437,7485.4
0.0059214,7879.4
0.0032488,8273.4
0.0023095,8667.3
0.0063325,9061.3
0.004222,9455.3
0.0053689,9849.2
0.013878,10243
