0.26323,98.732
0.30044,197.46
0.10116,296.19
0.066325,394.93
0.14457,493.66
0.042998,592.39
0.052155,691.12
0.0065545,789.85
0.0093999,888.58
0.0013955,987.32
0.0014158,1481
0.00078498,1579.7
0.0020771,1777.2
0.00070451,1974.6
0.0014082,2172.1
0.00073561,2369.6
0.0012856,2468.3
0.002682,2665.8
0.000843,2764.5
0.0014415,2863.2
0.00088545,3060.7
0.00071299,3159.4
0.00096522,4245.5
