0.001778,16.403
0.21263,65.613
0.27828,131.23
0.19798,196.84
0.10128,262.45
0.066458,328.06
0.038273,393.68
0.041498,459.29
0.017151,524.9
0.071709,590.52
0.03251,656.13
0.019617,721.74
0.046055,787.36
0.010709,852.97
0.017653,918.58
0.0025251,1049.8
0.005842,1115.4
0.0077167,1181
0.00097096,1246.6
0.0009427,1312.3
0.0013218,1509.1
0.0023466,2298.5
0.0024934,2495.3
0.0022946,2561
0.00086684,2692.2
