0.0016818,91.549
0.60773,164.79
0.0015637,240.06
0.07258,329.58
0.069223,494.36
0.0063756,659.15
0.046752,823.94
0.0012218,988.73
0.0044871,1153.5
0.011304,1318.3
0.0030946,1483.1
0.0027259,1647.9
